time,x-acceleration,y-acceleration,z-acceleration,output
11.28,0.233,0.221,0.96,piano
11.3,0.218,0.201,0.943,piano
11.32,0.239,0.166,0.936,piano
11.34,0.27,0.155,0.996,piano
11.36,0.292,0.173,1.061,piano
11.38,0.292,0.169,1.086,piano
11.4,0.291,0.177,1.106,piano
11.42,0.29,0.168,1.116,piano
11.44,0.272,0.165,1.133,piano
11.46,0.164,0.203,1.085,piano
11.48,0.103,0.196,0.987,piano
11.5,0.425,0.215,1.046,piano
11.52,0.547,0.336,1.123,piano
11.54,0.326,0.235,1.048,piano
11.56,0.496,0.234,1.029,piano
11.58,0.497,0.228,1.026,piano
11.6,0.354,0.146,1.01,piano
11.62,0.25,0.099,0.914,piano
11.64,0.306,0.073,0.856,piano
11.66,0.346,0.053,0.822,piano
11.68,0.303,0.022,0.798,piano
11.7,0.27,0.006,0.759,piano
11.72,0.273,-0.014,0.727,piano
11.74,0.289,-0.036,0.756,piano
11.76,0.258,-0.053,0.793,piano
11.78,0.255,-0.089,0.828,piano
11.8,0.206,-0.073,0.76,piano
11.82,0.244,-0.076,0.672,piano
11.84,0.333,-0.08,0.648,piano
11.86,0.274,-0.106,0.579,piano
11.88,0.198,-0.123,0.515,piano
11.9,0.16,-0.101,0.427,piano
11.92,0.145,-0.064,0.165,piano
11.94,0.034,-0.139,-0.163,piano
11.96,0.054,-0.106,-0.317,piano
11.98,0.134,0.056,-0.255,piano
12,0.148,0.705,1.184,piano
12.02,0.445,1.619,2,piano
12.04,1.125,0.701,1.866,piano
12.06,0.144,0.009,0.869,piano
12.08,0.413,0.236,0.237,piano
12.1,0.263,0.292,0.269,piano
12.12,0.158,0.274,0.606,piano
12.14,0.24,0.286,0.962,piano
12.16,0.343,0.319,1.202,piano
12.18,0.388,0.312,1.176,piano
12.2,0.389,0.288,0.979,piano
12.22,0.368,0.258,0.751,piano
12.24,0.338,0.268,0.678,piano
12.26,0.336,0.32,0.824,piano
12.28,0.339,0.32,1.022,piano
12.3,0.341,0.297,1.094,piano
12.32,0.314,0.261,1.016,piano
12.34,0.325,0.244,0.924,piano
12.36,0.378,0.256,0.922,piano
12.38,0.414,0.299,1.012,piano
12.4,0.445,0.37,1.121,piano
12.42,0.446,0.373,1.124,piano
12.44,0.415,0.302,1.053,piano
12.46,0.41,0.285,1.038,piano
12.48,0.368,0.278,1.01,piano
12.5,0.371,0.283,1.013,piano
12.52,0.206,0.26,0.972,piano
12.54,0.24,0.121,0.765,piano
12.56,0.563,0.253,0.895,piano
12.58,0.424,0.152,0.939,piano
12.6,0.336,0.092,0.843,piano
12.62,0.346,0.07,0.774,piano
12.64,0.34,0.064,0.773,piano
12.66,0.335,0.035,0.789,piano
12.68,0.352,0.019,0.829,piano
12.7,0.355,0.029,0.855,piano
12.72,0.365,0.027,0.85,piano
12.74,0.378,0.022,0.862,piano
12.76,0.346,0.009,0.862,piano
12.78,0.332,-0.019,0.819,piano
12.8,0.355,-0.01,0.794,piano
12.82,0.34,-0.011,0.775,piano
12.84,0.288,-0.032,0.726,piano
12.86,0.249,-0.052,0.67,piano
12.88,0.23,-0.044,0.611,piano
