,time,x-acceleration,y-acceleration,z-acceleration,output
653,13.06,0.759,-0.057,0.334,drum
654,13.08,0.765,-0.048,0.385,drum
655,13.1,0.76,-0.029,0.447,drum
656,13.12,0.743,-0.04,0.484,drum
657,13.14,0.718,-0.045,0.496,drum
658,13.16,0.75,-0.05,0.544,drum
659,13.18,0.778,-0.05,0.547,drum
660,13.2,0.764,-0.029,0.503,drum
661,13.22,0.842,-0.023,0.461,drum
662,13.24,0.87,-0.022,0.516,drum
663,13.26,0.89,0.017,0.616,drum
664,13.28,1.008,0.016,0.733,drum
665,13.3,0.877,-0.022,0.631,drum
666,13.32,0.664,0.138,0.601,drum
667,13.34,0.669,0.288,0.506,drum
668,13.36,0.11,0.435,0.05,drum
669,13.38,0.853,0.527,0.742,drum
670,13.4,2.0,-0.182,1.446,drum
671,13.42,1.093,-0.218,0.824,drum
672,13.44,0.086,0.241,0.284,drum
673,13.46,0.554,0.226,0.289,drum
674,13.48,0.973,0.068,0.401,drum
675,13.5,0.859,0.13,0.407,drum
676,13.52,0.752,0.152,0.467,drum
677,13.54,0.868,0.129,0.529,drum
678,13.56,0.959,0.12,0.527,drum
679,13.58,0.939,0.127,0.538,drum
680,13.6,0.857,0.151,0.54,drum
681,13.62,0.788,0.166,0.518,drum
682,13.64,0.794,0.154,0.5,drum
683,13.66,0.82,0.129,0.508,drum
684,13.68,0.826,0.127,0.52,drum
685,13.7,0.793,0.141,0.513,drum
686,13.72,0.796,0.142,0.526,drum
687,13.74,0.859,0.137,0.541,drum
688,13.76,0.916,0.147,0.53,drum
689,13.78,0.928,0.127,0.531,drum
690,13.8,0.853,0.11,0.544,drum
691,13.82,0.747,0.105,0.541,drum
692,13.84,0.818,0.122,0.536,drum
693,13.86,1.033,0.131,0.55,drum
694,13.88,1.215,0.101,0.603,drum
695,13.9,1.179,0.047,0.693,drum
696,13.92,1.022,0.051,0.711,drum
697,13.94,0.998,0.094,0.647,drum
698,13.96,0.901,0.092,0.523,drum
699,13.98,0.795,0.058,0.455,drum
700,14.0,0.785,0.012,0.409,drum
701,14.02,0.775,-0.009,0.352,drum
702,14.04,0.77,-0.031,0.341,drum
703,14.06,0.775,-0.043,0.366,drum
704,14.08,0.747,-0.079,0.331,drum
705,14.1,0.767,-0.098,0.292,drum
706,14.12,0.781,-0.105,0.318,drum
707,14.14,0.772,-0.092,0.376,drum
708,14.16,0.756,-0.081,0.417,drum
709,14.18,0.745,-0.086,0.423,drum
710,14.2,0.764,-0.092,0.43,drum
711,14.22,0.792,-0.104,0.405,drum
712,14.24,0.713,-0.109,0.339,drum
713,14.26,0.717,-0.077,0.353,drum
714,14.28,0.81,-0.042,0.391,drum
715,14.3,0.869,-0.029,0.432,drum
716,14.32,0.94,-0.018,0.557,drum
717,14.34,0.938,-0.015,0.676,drum
718,14.36,0.919,-0.049,0.656,drum
719,14.38,0.734,-0.006,0.472,drum
720,14.4,0.61,0.361,0.195,drum
721,14.42,0.546,0.561,0.147,drum
722,14.44,0.856,0.414,0.567,drum
723,14.46,2.0,0.007,1.453,drum
724,14.48,1.544,-0.217,1.148,drum
725,14.5,0.23,0.142,0.391,drum
726,14.52,0.358,0.23,0.195,drum
727,14.54,0.868,0.133,0.283,drum
728,14.56,0.96,0.134,0.371,drum
729,14.58,0.87,0.173,0.444,drum
730,14.6,0.778,0.175,0.437,drum
731,14.62,0.844,0.166,0.441,drum
732,14.64,1.029,0.142,0.473,drum
733,14.66,1.023,0.138,0.487,drum
734,14.68,0.907,0.151,0.477,drum
735,14.7,0.853,0.15,0.481,drum
736,14.72,0.851,0.132,0.481,drum
737,14.74,0.867,0.141,0.488,drum
738,14.76,0.918,0.135,0.535,drum
739,14.78,0.936,0.121,0.543,drum
740,14.8,0.904,0.113,0.501,drum
741,14.82,0.903,0.111,0.521,drum
742,14.84,0.869,0.098,0.523,drum
743,14.86,0.847,0.09,0.482,drum
744,14.88,0.969,0.065,0.571,drum
745,14.9,1.033,0.047,0.656,drum
746,14.92,0.983,0.061,0.649,drum
747,14.94,0.963,0.07,0.579,drum
748,14.96,0.953,0.031,0.513,drum
749,14.98,0.86,0.022,0.423,drum
750,15.0,0.818,0.006,0.376,drum
751,15.02,0.816,-0.058,0.359,drum
752,15.04,0.883,-0.07,0.325,drum
753,15.06,0.837,-0.066,0.31,drum
754,15.08,0.738,-0.075,0.286,drum
755,15.1,0.75,-0.081,0.284,drum
756,15.12,0.75,-0.086,0.269,drum
757,15.14,0.715,-0.073,0.281,drum
758,15.16,0.722,-0.067,0.324,drum
759,15.18,0.68,-0.071,0.348,drum
760,15.2,0.662,-0.058,0.378,drum
761,15.22,0.756,-0.029,0.442,drum
762,15.24,0.866,-0.005,0.508,drum
763,15.26,0.932,-0.003,0.595,drum
764,15.28,0.958,-0.008,0.67,drum
765,15.3,0.949,-0.024,0.678,drum
766,15.32,1.004,-0.022,0.636,drum
767,15.34,0.966,-0.041,0.568,drum
768,15.36,0.799,0.011,0.497,drum
769,15.38,0.657,0.243,0.336,drum
770,15.4,0.332,0.425,-0.036,drum
771,15.42,0.447,0.59,0.015,drum
772,15.44,2.0,0.179,1.266,drum
773,15.46,1.703,-0.331,1.212,drum
774,15.48,0.233,0.146,0.417,drum
775,15.5,0.387,0.33,0.264,drum
776,15.52,0.98,0.105,0.363,drum
777,15.54,0.95,0.08,0.296,drum
778,15.56,0.788,0.174,0.316,drum
779,15.58,0.828,0.091,0.425,drum
780,15.6,0.9,0.089,0.429,drum
781,15.62,0.967,0.099,0.454,drum
782,15.64,0.945,0.102,0.499,drum
783,15.66,0.881,0.116,0.486,drum
784,15.68,0.798,0.14,0.436,drum
785,15.7,0.824,0.126,0.441,drum
786,15.72,0.866,0.098,0.463,drum
787,15.74,0.904,0.084,0.479,drum
788,15.76,0.924,0.062,0.507,drum
789,15.78,0.835,0.057,0.547,drum
790,15.8,0.725,0.114,0.567,drum
791,15.82,0.881,0.185,0.588,drum
792,15.84,1.157,0.162,0.591,drum
793,15.86,1.126,0.15,0.608,drum
794,15.88,1.025,0.176,0.653,drum
795,15.9,0.978,0.173,0.582,drum
796,15.92,1.02,0.139,0.502,drum
797,15.94,0.992,0.098,0.505,drum
798,15.96,0.898,0.063,0.505,drum
799,15.98,0.957,0.015,0.43,drum
800,16.0,0.92,-0.011,0.304,drum
801,16.02,0.811,-0.03,0.254,drum
802,16.04,0.761,-0.039,0.288,drum
803,16.06,0.778,-0.035,0.303,drum
804,16.08,0.767,-0.048,0.271,drum
805,16.1,0.772,-0.062,0.294,drum
806,16.12,0.791,-0.058,0.336,drum
807,16.14,0.801,-0.056,0.367,drum
808,16.16,0.802,-0.064,0.394,drum
809,16.18,0.756,-0.069,0.402,drum
810,16.2,0.664,-0.071,0.37,drum
811,16.22,0.688,-0.043,0.395,drum
812,16.24,0.758,-0.014,0.47,drum
813,16.26,0.797,0.008,0.457,drum
814,16.28,0.913,0.043,0.492,drum
815,16.3,0.938,0.023,0.642,drum
816,16.32,0.954,0.014,0.778,drum
817,16.34,1.006,0.004,0.689,drum
818,16.36,0.549,-0.042,0.317,drum
819,16.38,0.85,0.244,0.768,drum
820,16.4,0.94,-0.001,0.117,drum
821,16.42,-0.63,0.448,-0.493,drum
822,16.44,1.866,0.882,1.418,drum
823,16.46,1.922,-0.72,1.594,drum
824,16.48,0.236,0.053,0.538,drum
825,16.5,0.553,0.379,0.472,drum
826,16.52,0.965,0.018,0.564,drum
827,16.54,0.648,0.129,0.417,drum
828,16.56,0.575,0.257,0.418,drum
829,16.58,0.805,0.172,0.555,drum
830,16.6,0.901,0.204,0.581,drum
831,16.62,0.93,0.223,0.611,drum
832,16.64,0.887,0.204,0.644,drum
833,16.66,0.838,0.199,0.619,drum
834,16.68,0.845,0.204,0.568,drum
835,16.7,0.844,0.188,0.526,drum
836,16.72,0.847,0.169,0.533,drum
837,16.74,0.849,0.161,0.567,drum
838,16.76,0.787,0.167,0.544,drum
839,16.78,0.788,0.193,0.526,drum
840,16.8,0.761,0.177,0.442,drum
841,16.82,0.84,0.224,0.408,drum
842,16.84,0.959,0.172,0.509,drum
843,16.86,0.788,0.146,0.547,drum
844,16.88,0.785,0.165,0.519,drum
845,16.9,0.819,0.148,0.424,drum
846,16.92,0.938,0.163,0.475,drum
847,16.94,0.963,0.161,0.586,drum
848,16.96,0.847,0.155,0.606,drum
849,16.98,0.838,0.146,0.564,drum
850,17.0,0.818,0.134,0.416,drum
851,17.02,0.724,0.144,0.325,drum
852,17.04,0.898,0.128,0.431,drum
853,17.06,0.964,0.092,0.485,drum
854,17.08,0.831,0.094,0.431,drum
855,17.1,0.831,0.111,0.415,drum
856,17.12,0.858,0.098,0.429,drum
857,17.14,0.857,0.097,0.428,drum
858,17.16,0.916,0.097,0.458,drum
859,17.18,0.917,0.096,0.487,drum
860,17.2,0.866,0.096,0.473,drum
861,17.22,0.876,0.083,0.46,drum
862,17.24,0.905,0.083,0.475,drum
863,17.26,0.911,0.083,0.474,drum
864,17.28,0.895,0.077,0.461,drum
865,17.3,0.874,0.068,0.458,drum
866,17.32,0.876,0.079,0.454,drum
867,17.34,0.896,0.093,0.474,drum
868,17.36,0.904,0.095,0.481,drum
869,17.38,0.894,0.095,0.477,drum
870,17.4,0.888,0.089,0.489,drum
871,17.42,0.881,0.1,0.487,drum
872,17.44,0.876,0.104,0.473,drum
873,17.46,0.908,0.106,0.471,drum
874,17.48,0.927,0.097,0.478,drum
875,17.5,0.907,0.097,0.466,drum
876,17.52,0.894,0.094,0.471,drum
877,17.54,0.881,0.08,0.477,drum
878,17.56,0.876,0.062,0.47,drum
879,17.58,0.869,0.035,0.461,drum
880,17.6,0.876,0.016,0.459,drum
881,17.62,0.872,0.016,0.455,drum
882,17.64,0.864,0.025,0.46,drum
883,17.66,0.889,0.02,0.475,drum
884,17.68,0.883,0.019,0.465,drum
885,17.7,0.878,0.01,0.463,drum
886,17.72,0.876,-0.004,0.45,drum
887,17.74,0.875,-0.002,0.447,drum
888,17.76,0.866,0.034,0.448,drum
889,17.78,0.877,0.065,0.446,drum
890,17.8,0.874,0.061,0.459,drum
891,17.82,0.841,0.079,0.457,drum
892,17.84,0.833,0.098,0.456,drum
893,17.86,0.84,0.097,0.445,drum
894,17.88,0.862,0.083,0.439,drum
895,17.9,0.871,0.056,0.462,drum
896,17.92,0.86,0.06,0.472,drum
897,17.94,0.878,0.077,0.444,drum
898,17.96,0.896,0.087,0.424,drum
899,17.98,0.891,0.081,0.442,drum
900,18.0,0.9,0.079,0.459,drum
901,18.02,0.904,0.074,0.479,drum
902,18.04,0.88,0.1,0.49,drum
903,18.06,0.852,0.123,0.441,drum
904,18.08,0.902,0.142,0.467,drum
905,18.1,0.892,0.124,0.5,drum
906,18.12,0.902,0.116,0.504,drum
907,18.14,0.972,0.129,0.555,drum
908,18.16,0.873,0.117,0.511,drum
909,18.18,0.856,0.114,0.504,drum
910,18.2,0.853,0.078,0.497,drum
911,18.22,0.868,0.087,0.493,drum
912,18.24,0.817,0.105,0.499,drum
913,18.26,0.857,0.112,0.515,drum
914,18.28,0.972,0.054,0.487,drum
915,18.3,0.868,0.031,0.434,drum
916,18.32,0.847,0.067,0.481,drum
917,18.34,0.881,0.047,0.504,drum
918,18.36,0.892,0.042,0.453,drum
919,18.38,0.915,0.054,0.462,drum
920,18.4,0.846,0.063,0.511,drum
921,18.42,0.838,0.08,0.539,drum
922,18.44,0.861,0.098,0.543,drum
923,18.46,0.871,0.093,0.514,drum
924,18.48,0.878,0.081,0.481,drum
925,18.5,0.892,0.079,0.472,drum
926,18.52,0.867,0.078,0.457,drum
927,18.54,0.858,0.117,0.513,drum
928,18.56,0.835,0.083,0.554,drum
929,18.58,0.808,0.076,0.528,drum
930,18.6,0.833,0.091,0.525,drum
931,18.62,0.862,0.076,0.505,drum
932,18.64,0.873,0.074,0.488,drum
933,18.66,0.889,0.061,0.496,drum
934,18.68,0.896,0.061,0.522,drum
935,18.7,0.855,0.06,0.534,drum
936,18.72,0.863,0.045,0.534,drum
937,18.74,0.895,0.059,0.533,drum
938,18.76,0.891,0.047,0.472,drum
939,18.78,0.841,0.044,0.433,drum
940,18.8,0.828,0.078,0.47,drum
941,18.82,0.875,0.098,0.494,drum
942,18.84,0.926,0.058,0.47,drum
943,18.86,0.905,0.036,0.456,drum
944,18.88,0.872,0.045,0.483,drum
945,18.9,0.863,0.028,0.42,drum
946,18.92,0.824,0.059,0.451,drum
947,18.94,0.856,0.056,0.471,drum
948,18.96,0.806,0.066,0.462,drum
949,18.98,0.854,0.077,0.512,drum
950,19.0,0.895,0.064,0.537,drum
951,19.02,0.867,0.061,0.559,guitar
952,19.04,0.904,0.05,0.579,guitar
953,19.06,0.887,0.035,0.545,guitar
954,19.08,0.872,0.05,0.502,guitar
955,19.1,0.857,0.058,0.49,guitar
956,19.12,0.876,0.053,0.481,guitar
957,19.14,0.885,0.05,0.463,guitar
958,19.16,0.891,0.053,0.441,guitar
959,19.18,0.877,0.056,0.443,guitar
960,19.2,0.879,0.052,0.459,guitar
961,19.22,0.863,0.058,0.45,guitar
962,19.24,0.871,0.057,0.464,guitar
963,19.26,0.856,0.064,0.472,guitar
964,19.28,0.893,0.062,0.488,guitar
965,19.3,0.917,0.035,0.514,guitar
966,19.32,0.865,0.034,0.507,guitar
967,19.34,0.82,0.047,0.489,guitar
968,19.36,0.864,0.027,0.503,guitar
969,19.38,0.87,0.039,0.514,guitar
970,19.4,0.824,0.058,0.499,guitar
971,19.42,0.853,0.052,0.491,guitar
972,19.44,0.855,0.061,0.461,guitar
973,19.46,0.9,0.045,0.433,guitar
974,19.48,0.959,0.032,0.498,guitar
975,19.5,0.836,0.048,0.479,guitar
976,19.52,0.76,0.068,0.459,guitar
977,19.54,0.87,0.073,0.472,guitar
978,19.56,0.891,0.077,0.448,guitar
979,19.58,0.92,0.075,0.476,guitar
980,19.6,0.901,0.042,0.539,guitar
981,19.62,0.842,0.034,0.555,guitar
982,19.64,0.891,0.014,0.558,guitar
983,19.66,0.896,0.011,0.614,guitar
984,19.68,0.804,0.075,0.584,guitar
985,19.7,0.768,0.093,0.518,guitar
986,19.72,0.84,0.067,0.511,guitar
987,19.74,0.882,0.049,0.502,guitar
988,19.76,0.9,0.054,0.508,guitar
989,19.78,0.886,0.061,0.511,guitar
990,19.8,0.85,0.07,0.524,guitar
991,19.82,0.833,0.072,0.539,guitar
992,19.84,0.812,0.077,0.522,guitar
993,19.86,0.821,0.092,0.507,guitar
994,19.88,0.874,0.066,0.513,guitar
995,19.9,0.848,0.076,0.504,guitar
996,19.92,0.861,0.096,0.55,guitar
997,19.94,0.831,0.083,0.545,guitar
998,19.96,0.795,0.082,0.518,guitar
999,19.98,0.884,0.057,0.554,guitar
1000,20.0,0.895,0.047,0.571,guitar
1001,20.02,0.847,0.045,0.556,guitar
1002,20.04,0.868,0.035,0.55,guitar
1003,20.06,0.864,0.041,0.548,guitar
1004,20.08,0.831,0.06,0.539,guitar
1005,20.1,0.828,0.067,0.541,guitar
1006,20.12,0.837,0.07,0.543,guitar
1007,20.14,0.835,0.078,0.551,guitar
1008,20.16,0.832,0.077,0.542,guitar
1009,20.18,0.851,0.066,0.53,guitar
1010,20.2,0.867,0.056,0.534,guitar
1011,20.22,0.875,0.054,0.532,guitar
1012,20.24,0.854,0.059,0.512,guitar
1013,20.26,0.841,0.059,0.496,guitar
1014,20.28,0.851,0.057,0.491,guitar
1015,20.3,0.873,0.055,0.501,guitar
1016,20.32,0.854,0.055,0.499,guitar
1017,20.34,0.815,0.063,0.492,guitar
1018,20.36,0.797,0.061,0.482,guitar
1019,20.38,0.801,0.058,0.474,guitar
1020,20.4,0.844,0.065,0.475,guitar
1021,20.42,0.89,0.057,0.478,guitar
1022,20.44,0.927,0.05,0.436,guitar
1023,20.46,0.931,0.06,0.403,guitar
1024,20.48,0.968,0.049,0.358,guitar
1025,20.5,0.946,0.039,0.304,guitar
1026,20.52,0.921,0.046,0.264,guitar
1027,20.54,0.937,0.05,0.242,guitar
1028,20.56,0.971,0.062,0.236,guitar
1029,20.58,0.989,0.069,0.24,guitar
1030,20.6,0.981,0.063,0.238,guitar
1031,20.62,0.973,0.068,0.24,guitar
1032,20.64,1.004,0.061,0.229,guitar
1033,20.66,0.982,0.056,0.201,guitar
1034,20.68,0.964,0.061,0.188,guitar
1035,20.7,0.961,0.061,0.168,guitar
1036,20.72,0.967,0.053,0.166,guitar
1037,20.74,0.957,0.048,0.148,guitar
1038,20.76,0.935,0.05,0.144,guitar
1039,20.78,0.907,0.052,0.129,guitar
1040,20.8,0.886,0.056,0.106,guitar
1041,20.82,0.9,0.054,0.087,guitar
1042,20.84,1.014,0.053,0.098,guitar
1043,20.86,1.138,0.043,0.154,guitar
1044,20.88,1.32,0.021,0.247,guitar
1045,20.9,1.486,0.004,0.3,guitar
1046,20.92,1.587,0.041,0.334,guitar
1047,20.94,1.621,0.069,0.313,guitar
1048,20.96,1.415,0.138,0.268,guitar
1049,20.98,1.083,0.198,0.252,guitar
1050,21.0,0.748,0.216,0.337,guitar
1051,21.02,0.667,0.12,0.425,guitar
1052,21.04,0.71,-0.023,0.35,guitar
1053,21.06,0.735,-0.061,0.147,guitar
1054,21.08,0.805,-0.115,-0.075,guitar
1055,21.1,0.863,-0.18,-0.225,guitar
1056,21.12,0.848,-0.217,-0.287,guitar
1057,21.14,0.705,-0.234,-0.32,guitar
1058,21.16,0.611,-0.26,-0.387,guitar
1059,21.18,0.565,-0.292,-0.415,guitar
1060,21.2,0.55,-0.263,-0.411,guitar
1061,21.22,0.476,-0.231,-0.418,guitar
1062,21.24,0.388,-0.218,-0.423,guitar
1063,21.26,0.376,-0.192,-0.452,guitar
1064,21.28,0.431,-0.141,-0.511,guitar
1065,21.3,0.463,-0.102,-0.552,guitar
1066,21.32,0.425,-0.033,-0.523,guitar
1067,21.34,0.542,0.071,-0.38,guitar
1068,21.36,1.154,0.054,-0.18,guitar
1069,21.38,2.0,0.015,-0.232,guitar
1070,21.4,2.0,-0.168,-0.909,guitar
1071,21.42,1.198,-0.387,-1.551,guitar
1072,21.44,1.469,0.335,-0.321,guitar
1073,21.46,0.964,-0.255,-0.05,guitar
1074,21.48,-1.362,0.191,0.393,guitar
1075,21.5,0.045,0.427,1.175,guitar
1076,21.52,1.254,0.03,0.857,guitar
1077,21.54,1.466,-0.11,0.337,guitar
1078,21.56,1.443,-0.038,0.194,guitar
1079,21.58,1.096,0.048,0.148,guitar
1080,21.6,0.952,0.088,0.176,guitar
1081,21.62,0.963,0.079,0.272,guitar
1082,21.64,0.869,0.103,0.35,guitar
1083,21.66,0.799,0.11,0.377,guitar
1084,21.68,0.787,0.129,0.348,guitar
1085,21.7,0.884,0.136,0.319,guitar
1086,21.72,0.962,0.134,0.3,guitar
1087,21.74,0.988,0.134,0.269,guitar
1088,21.76,0.979,0.123,0.244,guitar
1089,21.78,0.957,0.095,0.23,guitar
1090,21.8,0.925,0.08,0.218,guitar
1091,21.82,0.894,0.083,0.206,guitar
1092,21.84,0.89,0.087,0.208,guitar
1093,21.86,0.91,0.078,0.229,guitar
1094,21.88,0.932,0.055,0.244,guitar
1095,21.9,0.971,0.041,0.261,guitar
1096,21.92,1.034,0.072,0.324,guitar
1097,21.94,1.057,0.101,0.385,guitar
1098,21.96,1.096,0.114,0.409,guitar
1099,21.98,1.207,0.162,0.445,guitar
1100,22.0,1.266,0.195,0.496,guitar
1101,22.02,1.182,0.229,0.553,guitar
1102,22.04,1.101,0.213,0.567,guitar
1103,22.06,1.067,0.17,0.487,guitar
1104,22.08,1.143,0.124,0.352,guitar
1105,22.1,1.124,0.054,0.259,guitar
1106,22.12,1.051,-0.016,0.145,guitar
1107,22.14,0.979,-0.047,-0.003,guitar
1108,22.16,0.859,-0.087,-0.141,guitar
1109,22.18,0.836,-0.147,-0.23,guitar
1110,22.2,0.8,-0.19,-0.249,guitar
1111,22.22,0.682,-0.207,-0.265,guitar
1112,22.24,0.609,-0.22,-0.311,guitar
1113,22.26,0.57,-0.217,-0.366,guitar
1114,22.28,0.489,-0.208,-0.412,guitar
1115,22.3,0.447,-0.198,-0.454,guitar
1116,22.32,0.471,-0.182,-0.412,guitar
1117,22.34,0.465,-0.166,-0.342,guitar
1118,22.36,0.458,-0.123,-0.34,guitar
1119,22.38,0.461,-0.064,-0.389,guitar
1120,22.4,0.389,0.014,-0.411,guitar
1121,22.42,0.482,0.111,-0.351,guitar
1122,22.44,1.015,0.089,-0.146,guitar
1123,22.46,1.857,0.056,-0.105,guitar
1124,22.48,2.0,-0.038,-0.654,guitar
1125,22.5,1.473,-0.409,-1.509,guitar
1126,22.52,1.059,0.122,-0.641,guitar
1127,22.54,0.996,0.009,0.012,guitar
1128,22.56,-0.617,0.198,0.44,guitar
1129,22.58,0.254,0.329,1.085,guitar
1130,22.6,1.229,0.093,0.945,guitar
1131,22.62,1.244,0.069,0.51,guitar
1132,22.64,1.159,0.114,0.279,guitar
1133,22.66,1.089,0.139,0.248,guitar
1134,22.68,1.117,0.179,0.315,guitar
1135,22.7,1.042,0.168,0.374,guitar
1136,22.72,0.891,0.168,0.419,guitar
1137,22.74,0.785,0.174,0.432,guitar
1138,22.76,0.781,0.193,0.412,guitar
1139,22.78,0.852,0.197,0.397,guitar
1140,22.8,0.911,0.201,0.384,guitar
1141,22.82,0.918,0.202,0.362,guitar
1142,22.84,0.9,0.194,0.342,guitar
1143,22.86,0.888,0.17,0.341,guitar
1144,22.88,0.894,0.154,0.36,guitar
1145,22.9,0.915,0.156,0.388,guitar
1146,22.92,0.985,0.149,0.438,guitar
1147,22.94,1.074,0.124,0.497,guitar
1148,22.96,1.117,0.122,0.564,guitar
1149,22.98,1.095,0.187,0.617,guitar
1150,23.0,1.108,0.26,0.622,guitar
1151,23.02,1.08,0.249,0.581,guitar
1152,23.04,1.046,0.153,0.525,guitar
1153,23.06,1.139,0.078,0.434,guitar
1154,23.08,1.232,0.014,0.231,guitar
1155,23.1,1.182,-0.048,-0.026,guitar
1156,23.12,0.995,-0.089,-0.241,guitar
1157,23.14,0.859,-0.133,-0.379,guitar
1158,23.16,0.839,-0.174,-0.381,guitar
1159,23.18,0.765,-0.176,-0.292,guitar
1160,23.2,0.594,-0.154,-0.234,guitar
1161,23.22,0.478,-0.131,-0.279,guitar
1162,23.24,0.377,-0.116,-0.336,guitar
1163,23.26,0.299,-0.126,-0.375,guitar
1164,23.28,0.283,-0.142,-0.375,guitar
1165,23.3,0.295,-0.14,-0.343,guitar
1166,23.32,0.378,-0.115,-0.365,guitar
1167,23.34,0.413,-0.088,-0.425,guitar
1168,23.36,0.381,-0.064,-0.457,guitar
1169,23.38,0.493,-0.016,-0.394,guitar
1170,23.4,0.804,0.043,-0.256,guitar
1171,23.42,1.688,0.014,-0.078,guitar
1172,23.44,2.0,-0.051,-0.398,guitar
1173,23.46,1.993,-0.3,-1.44,guitar
1174,23.48,1.611,-0.2,-1.87,guitar
1175,23.5,1.348,-0.03,-0.952,guitar
1176,23.52,-0.553,-0.022,0.054,guitar
1177,23.54,-2.0,0.403,1.232,guitar
1178,23.56,-0.131,0.346,1.378,guitar
1179,23.58,1.539,-0.064,0.717,guitar
1180,23.6,1.683,-0.252,0.526,guitar
1181,23.62,1.4,-0.073,0.341,guitar
1182,23.64,1.121,0.071,0.209,guitar
1183,23.66,1.025,0.07,0.239,guitar
1184,23.68,1.012,0.031,0.352,guitar
1185,23.7,0.818,0.035,0.43,guitar
1186,23.72,0.663,0.072,0.478,guitar
1187,23.74,0.624,0.11,0.489,guitar
1188,23.76,0.715,0.115,0.486,guitar
1189,23.78,0.842,0.102,0.469,guitar
1190,23.8,0.887,0.086,0.428,guitar
1191,23.82,0.894,0.076,0.395,guitar
1192,23.84,0.91,0.065,0.385,guitar
1193,23.86,0.907,0.057,0.377,guitar
1194,23.88,0.879,0.053,0.361,guitar
1195,23.9,0.795,0.042,0.333,guitar
1196,23.92,0.708,0.02,0.316,guitar
1197,23.94,0.618,0.017,0.332,guitar
1198,23.96,0.7,0.043,0.44,guitar
1199,23.98,0.966,0.102,0.587,guitar
1200,24.0,1.14,0.14,0.719,guitar
1201,24.02,1.323,0.177,0.841,guitar
1202,24.04,1.348,0.284,0.919,guitar
1203,24.06,1.201,0.329,0.907,guitar
1204,24.08,1.093,0.292,0.828,guitar
1205,24.1,1.187,0.213,0.7,guitar
1206,24.12,1.306,0.115,0.542,guitar
1207,24.14,1.205,-0.021,0.333,guitar
1208,24.16,1.095,-0.106,0.123,guitar
1209,24.18,1.037,-0.126,-0.023,guitar
1210,24.2,0.965,-0.146,-0.123,guitar
1211,24.22,0.78,-0.17,-0.175,guitar
1212,24.24,0.604,-0.193,-0.237,guitar
1213,24.26,0.521,-0.202,-0.272,guitar
1214,24.28,0.45,-0.194,-0.285,guitar
1215,24.3,0.392,-0.211,-0.291,guitar
1216,24.32,0.34,-0.214,-0.33,guitar
1217,24.34,0.278,-0.2,-0.379,guitar
1218,24.36,0.216,-0.194,-0.38,guitar
1219,24.38,0.209,-0.172,-0.345,guitar
1220,24.4,0.271,-0.101,-0.361,guitar
1221,24.42,0.378,-0.021,-0.37,guitar
1222,24.44,0.573,0.016,-0.293,guitar
1223,24.46,0.869,0.013,-0.159,guitar
1224,24.48,1.481,0.007,-0.067,guitar
1225,24.5,2.0,-0.07,-0.302,guitar
1226,24.52,2.0,-0.313,-0.906,guitar
1227,24.54,1.726,-0.33,-1.2,guitar
1228,24.56,0.385,-0.088,-0.125,guitar
1229,24.58,-1.003,0.344,0.929,guitar
1230,24.6,-0.204,0.424,1.124,guitar
1231,24.62,1.298,0.26,0.851,guitar
1232,24.64,1.935,-0.009,0.609,guitar
1233,24.66,1.819,-0.132,0.523,guitar
1234,24.68,1.228,0.041,0.38,guitar
1235,24.7,0.833,0.129,0.257,guitar
1236,24.72,0.79,0.128,0.289,guitar
1237,24.74,0.849,0.127,0.383,guitar
1238,24.76,0.829,0.124,0.429,guitar
1239,24.78,0.763,0.147,0.421,guitar
1240,24.8,0.758,0.164,0.412,guitar
1241,24.82,0.83,0.157,0.401,guitar
1242,24.84,0.907,0.137,0.381,guitar
1243,24.86,0.926,0.132,0.351,guitar
1244,24.88,0.927,0.121,0.34,guitar
1245,24.9,0.917,0.099,0.335,guitar
1246,24.92,0.886,0.085,0.325,guitar
1247,24.94,0.848,0.073,0.319,guitar
1248,24.96,0.85,0.058,0.342,guitar
1249,24.98,0.85,0.053,0.419,guitar
1250,25.0,0.785,0.068,0.6,guitar
1251,25.02,0.78,0.068,0.863,guitar
1252,25.04,0.943,0.095,0.973,guitar
1253,25.06,1.072,0.145,0.821,guitar
1254,25.08,1.175,0.192,0.644,guitar
1255,25.1,1.283,0.182,0.534,guitar
1256,25.12,1.307,0.094,0.439,guitar
1257,25.14,1.31,0.035,0.305,guitar
1258,25.16,1.254,-0.019,0.12,guitar
1259,25.18,1.094,-0.07,-0.092,guitar
1260,25.2,0.975,-0.087,-0.3,guitar
1261,25.22,0.922,-0.098,-0.421,guitar
1262,25.24,0.754,-0.133,-0.485,guitar
1263,25.26,0.586,-0.159,-0.477,guitar
1264,25.28,0.479,-0.16,-0.431,guitar
1265,25.3,0.375,-0.139,-0.421,guitar
1266,25.32,0.369,-0.117,-0.378,guitar
1267,25.34,0.408,-0.104,-0.337,guitar
1268,25.36,0.402,-0.094,-0.343,guitar
1269,25.38,0.322,-0.082,-0.346,guitar
1270,25.4,0.299,-0.028,-0.384,guitar
1271,25.42,0.392,0.07,-0.472,guitar
1272,25.44,0.72,0.088,-0.403,guitar
1273,25.46,1.407,0.023,-0.176,guitar
1274,25.48,1.999,-0.097,-0.185,guitar
1275,25.5,2.0,-0.316,-0.702,guitar
